Nome,AC,AL,AP,AM,BA,CE,DF,ES,GO,MA,MT,MS,MG,PA,PB,PR,PE,PI,RJ,RN,RS,RO,RR,SC,SP,SE,TO
ANNA JULIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
ANNA LAURA,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
ANTHONY GABRIEL,18,85,18,0,0,0,0,0,96,0,98,75,393,0,66,350,208,0,0,73,0,48,8,201,0,62,0
ANTHONY MIGUEL,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTONELLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,444,0,0,193,0,0,0
ARTHUR,34,47,29,80,409,165,141,253,132,138,156,148,409,196,75,744,0,47,954,0,1171,71,16,662,2200,41,56
ARTHUR GABRIEL,35,83,24,65,271,0,82,0,141,183,108,62,459,207,113,0,312,56,0,85,0,53,17,0,0,77,43
ARTHUR HENRIQUE,0,0,0,0,0,0,59,0,153,0,71,73,403,0,0,276,0,0,0,0,0,33,0,0,913,0,0
ARTHUR MIGUEL,50,69,20,101,248,0,125,0,156,98,139,74,562,141,114,409,330,39,348,63,0,73,29,178,1057,80,0
ARTHUR SANTOS,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARTHUR VINICIUS,0,0,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0
AVERBACAO,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYLLA SOPHIA,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
BENICIO,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BENJAMIN,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0
BERNARDO,17,0,0,37,226,0,118,209,0,0,0,72,353,0,0,456,0,0,761,0,686,0,10,426,1436,0,26
BRUNO HENRIQUE,0,0,13,0,0,0,0,0,0,91,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
CARLOS EDUARDO,26,55,17,47,0,0,0,0,0,156,77,0,0,129,0,0,0,41,0,0,0,0,8,0,0,0,0
CECILIA,0,0,0,0,0,0,59,110,0,0,0,65,0,0,0,317,0,0,0,0,465,32,0,245,0,0,0
DANIEL,0,0,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAVI,0,0,22,42,218,0,96,186,105,0,105,98,316,129,75,509,0,0,588,0,549,41,9,413,1418,38,0
DAVI LUCAS,39,112,0,76,426,254,124,152,268,294,130,98,837,238,207,269,385,105,653,132,0,61,9,0,1226,51,85
DAVI LUCCA,18,59,0,0,279,133,138,105,167,0,66,78,700,0,86,348,161,37,529,0,252,30,0,192,2318,58,0
DAVI LUIZ,22,0,0,0,0,0,0,0,0,0,69,0,300,0,0,0,163,0,0,48,0,0,0,0,0,0,44
DAVI MIGUEL,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,307,155,0,0,0,0,0,0,0,0,0,0
ELISA,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMANUELLY,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
EMANUELLY VITORIA,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,32,0,0,0,0,0
EMILLY VITORIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,38,0,0,0,0,0,0,0,0,0
ENZO,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0
ENZO GABRIEL,124,282,89,206,1288,838,293,301,559,722,316,269,1672,778,503,801,887,230,1001,299,740,186,36,599,3119,323,211
ENZO MIGUEL,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,0,0,42,0
FELIPE,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0
FRANCISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
GABRIEL,20,48,27,53,241,0,100,167,105,101,91,108,430,142,91,536,0,36,547,0,587,47,13,401,1677,39,32
GABRIEL HENRIQUE,0,0,0,0,0,0,0,0,92,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAEL,20,0,14,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,822,0,0
GUILHERME,25,0,26,0,169,0,0,0,0,0,0,60,0,106,0,0,0,0,319,0,0,32,0,0,0,0,0
GUSTAVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,30,0,191,0,0,0
HEITOR,24,0,32,62,347,123,131,278,145,147,147,99,435,183,82,494,0,40,952,49,459,79,17,435,1840,40,56
HEITOR GABRIEL,21,0,0,0,0,0,54,0,108,0,0,0,346,98,0,0,254,0,0,73,0,0,8,0,0,0,0
HELENA,0,0,13,34,199,0,139,283,161,0,138,129,560,0,0,877,0,0,745,0,931,54,0,725,2376,0,27
HELOISA,0,0,0,0,184,0,65,86,0,0,91,81,0,0,0,435,0,0,0,0,328,48,8,345,1379,0,37
HENRIQUE,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,279,0,0,0,0,344,0,0,346,0,0,0
ISABELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,185,0,0,0
ISABELLA,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,11,229,798,0,0
ISADORA,0,0,17,34,0,0,0,91,0,93,63,0,0,0,0,266,0,0,0,0,374,36,9,203,0,0,0
JOAO ARTHUR,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOAO GABRIEL,37,73,24,0,284,296,118,82,275,200,104,58,679,189,147,0,282,98,593,153,0,36,9,0,805,70,62
JOAO GUILHERME,63,189,40,81,358,385,123,98,180,317,148,84,425,304,183,0,496,118,405,186,0,55,15,0,0,112,65
JOAO LUCAS,49,114,14,41,373,408,129,124,266,320,136,118,1003,292,174,291,437,117,415,119,0,56,12,0,1044,72,120
JOAO MIGUEL,138,316,43,179,964,888,348,274,841,763,419,257,1793,702,424,729,937,238,1000,356,282,184,48,287,2173,230,269
JOAO PEDRO,38,134,33,74,504,369,155,149,355,216,166,130,949,261,191,512,419,77,616,138,446,93,19,269,1873,102,84
JOAO VICTOR,0,0,0,37,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,11,0,0,36,0
JOAO VITOR,0,0,19,0,190,0,0,0,0,0,0,0,0,117,0,0,154,0,0,0,0,0,0,0,0,0,29
JOAQUIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,590,0,0,378,0,0,0
JOSE ARTHUR,0,63,0,0,0,136,0,0,0,0,0,0,0,0,90,0,184,0,0,0,0,0,0,0,0,0,0
JOSE GABRIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0
JOSE HEITOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
JOSE HENRIQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
JOSE MIGUEL,0,82,0,0,0,187,0,0,96,108,70,0,0,93,177,0,279,37,0,79,0,34,9,0,0,55,0
JOSUE,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULIA,0,0,0,0,0,0,0,110,0,0,0,63,0,0,0,397,0,0,311,0,352,0,0,329,1012,0,0
LARA SOPHIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
LAURA,0,0,0,0,230,0,87,248,102,0,75,0,353,105,0,653,0,0,699,0,600,50,0,439,1683,0,27
LAURA BEATRIZ,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0
LAURA SOPHIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
LAVINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0
LEONARDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0
LIVIA,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,441,0,0,0,0,521,0,0,346,1030,0,0
LIZ,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORENA,0,48,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,221,1529,0,0
LORENZO,0,0,0,0,180,0,0,186,0,0,71,81,0,0,0,350,0,0,424,0,515,0,0,297,1328,0,0
LUCAS,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,267,0,0,353,0,347,0,0,249,1071,0,0
LUCAS GABRIEL,0,102,29,60,168,121,57,0,110,162,92,0,405,151,152,0,338,46,0,101,0,34,10,0,0,49,0
LUIS FELIPE,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUIS FERNANDO,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUIS GUSTAVO,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUIS MIGUEL,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
LUIZ FERNANDO,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUIZ GUSTAVO,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,34,0
LUIZ HENRIQUE,23,0,14,39,0,0,0,0,0,0,65,0,0,0,0,0,141,0,0,50,0,0,8,0,0,0,29
LUIZ MIGUEL,17,76,0,55,0,148,55,0,125,0,93,82,348,93,69,0,184,0,0,87,0,44,9,0,0,55,29
LUIZ OTAVIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
LUIZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,198,0,0,0
MAITE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0
MANUELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,344,0,410,0,0,243,1132,0,0
MANUELLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,292,0,0,0,932,0,0
MARIA,20,44,0,0,0,133,0,0,0,124,0,0,0,107,0,0,208,53,0,61,0,0,0,0,0,0,0
MARIA ALICE,27,127,20,47,524,441,167,136,278,223,102,90,1105,286,370,389,794,112,787,176,257,47,14,204,1456,140,69
MARIA CECILIA,32,292,34,56,892,703,253,132,384,615,124,95,1308,371,483,268,821,198,374,306,278,59,20,0,957,200,158
MARIA CLARA,42,202,51,137,576,451,235,130,279,324,192,182,961,345,287,650,785,91,731,167,615,77,32,393,2551,177,88
MARIA EDUARDA,51,148,63,184,789,447,226,193,346,324,236,204,1194,555,204,611,437,90,1103,148,567,115,42,351,3188,161,86
MARIA ELISA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
MARIA ELOA,0,61,0,35,0,306,0,0,0,0,0,0,0,0,113,0,167,56,0,66,0,0,0,0,0,0,0
MARIA ELOAH,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARIA ESTHER,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARIA FERNANDA,0,0,0,34,0,0,114,0,192,121,79,79,646,113,74,0,0,58,362,63,0,0,0,0,0,0,34
MARIA FLOR,0,0,15,33,199,0,55,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0
MARIA HELENA,27,108,34,74,374,249,160,94,96,172,126,96,333,182,281,364,495,48,320,227,0,45,8,261,1130,96,31
MARIA HELOISA,22,103,0,43,227,280,61,0,0,160,0,0,0,164,159,0,396,61,0,46,0,0,0,0,0,99,37
MARIA ISADORA,0,50,0,0,0,185,0,0,0,0,0,0,0,0,66,0,167,35,0,0,0,0,0,0,0,0,0
MARIA ISIS,0,47,0,0,0,348,0,0,0,132,0,0,0,0,0,0,0,83,0,78,0,0,0,0,0,0,0
MARIA JULIA,33,178,46,132,634,485,207,144,311,375,174,190,922,342,287,471,616,192,826,234,0,68,29,227,1821,167,110
MARIA LAURA,0,69,0,0,180,228,0,0,0,86,0,0,0,0,146,0,316,60,0,84,0,0,0,0,0,56,28
MARIA LETICIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0
MARIA LIZ,0,46,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
MARIA LORENA,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARIA LUISA,0,84,0,50,202,139,114,0,127,106,0,60,352,98,116,0,209,0,312,58,0,0,9,0,815,41,42
MARIA LUIZA,26,173,42,91,453,322,165,151,233,246,146,142,948,294,199,479,535,73,976,165,462,63,17,278,2259,134,60
MARIA RITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
MARIA SOPHIA,0,53,0,0,0,163,0,0,0,0,0,0,0,0,128,0,192,36,0,0,0,0,0,0,0,0,0
MARIA VALENTINA,31,128,28,66,329,459,74,0,92,261,102,0,0,196,166,0,398,154,0,174,0,33,26,0,0,112,43
MARIA VITORIA,34,135,33,56,364,294,81,148,162,246,104,93,653,257,245,459,431,127,377,152,0,51,12,213,976,98,59
MATHEUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,870,0,0
MIGUEL,32,44,36,73,386,139,165,319,189,0,208,156,586,158,93,918,164,40,908,0,1066,78,18,771,2661,51,46
MIGUEL HENRIQUE,0,0,0,0,0,0,0,0,130,0,0,0,439,0,0,269,0,0,0,0,0,0,0,0,1000,0,0
MURILO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0
NICOLAS,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0
NICOLAS GABRIEL,20,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0
PAULO HENRIQUE,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRO,0,0,0,0,0,0,64,138,0,0,0,0,0,0,0,299,0,0,361,0,401,0,0,276,1192,0,0
PEDRO ARTHUR,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEDRO HENRIQUE,59,157,70,111,633,220,161,205,219,238,228,190,862,372,228,869,548,68,779,116,785,101,24,653,3026,125,56
PEDRO LUCAS,16,0,0,0,174,313,0,0,123,230,0,0,446,103,89,0,0,57,461,93,0,0,0,0,0,42,56
PEDRO MIGUEL,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,48,0,31,0,0,0,41,0
RAFAEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,275,0,0,0,0,0,0
SAMUEL,23,0,17,39,245,0,83,122,92,123,106,81,0,174,81,460,0,49,468,49,311,43,12,267,1113,0,29
SOFIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,206,0,0,0
SOPHIA,0,0,0,0,0,0,0,106,0,0,0,70,0,0,0,286,0,0,448,0,413,0,0,269,978,0,0
SOPHIA EMANUELLY,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THEO,0,0,0,0,0,0,74,163,0,0,0,0,0,0,0,347,0,0,727,0,442,0,0,322,1343,0,0
VALENTINA,0,0,15,37,220,0,72,167,101,0,97,93,300,96,0,421,0,0,560,0,585,36,10,383,1311,0,31
VICENTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,242,0,0,0
VICTOR HUGO,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
